Index,Speaker,Section,Scene,Category,Character,text,pred,label,score,anger,disgust,fear,joy,neutral,sadness,surprise
997,MATT,Part One,9,Narration,,"Families are beginning to gather out to see this display. The two dancers part, and then a woman of short, fiery red hair and dark skin walking between them, lifting a small candle before-- fwoosh! A giant burst, a gout of flame emerges from the front of her mouth, brightens the vicinity, and everyone collectively gasps and begins cheering and clapping as they continue the walk. There, to the back of it, you see the rather burly-looking pale woman, arms crossed, just following behind and keeping an eye like a security guard to ensure that no business gets out of hand. The gasps and the cheers begin to follow, and as the procession continues down its way, the families and civilians begin to gather and follow behind. As the last bit of the sun sets behind the mountain range, the torches glowing, the procession curves through the center of the Loch Ward to the edge of the Ustaloch itself. Through the fishing village, more folks begin to gather. ",0,anger,0.37158307,0.37158307,0.36632493,0.036077827,0.015921956,0.18647352,0.0053069955,0.018311668
998,MATT,Part One,9,Narration,,Do you all follow? ,4,neutral,0.73143893,0.044446755,0.03246004,0.04451375,0.0038579286,0.73143893,0.007573427,0.13570921
999,ALL,Part One,9,Narration,,Yeah. ,4,neutral,0.55030656,0.040906493,0.2223379,0.14074954,0.0048911828,0.55030656,0.03803362,0.0027747895
999,ALL,Part One,9,Narration,,Yeah. ,4,neutral,0.55030656,0.040906493,0.2223379,0.14074954,0.0048911828,0.55030656,0.038033623,0.0027747895
999,ALL,Part One,9,Narration,,Yeah. ,4,neutral,0.55030656,0.040906493,0.2223379,0.14074954,0.0048911828,0.55030656,0.038033623,0.0027747895
999,ALL,Part One,9,Narration,,Yeah. ,4,neutral,0.55030656,0.040906493,0.2223379,0.14074954,0.0048911828,0.55030656,0.038033623,0.0027747895
1000,LAURA,Part One,9,Mechanics,,"And I cast Blessing of the Trickster on you again, just in case. ",4,neutral,0.93474394,0.011887289,0.008764875,0.022467963,0.004813876,0.93474394,0.0067014624,0.010620609
1002,MATT,Part One,9,Narration,,"People following the parade, you see faces, eager for this fresh form of entertainment. ",4,neutral,0.49014947,0.017344268,0.11493028,0.007415221,0.34979385,0.49014947,0.0042556697,0.016111244
1003,MATT,Part One,9,Narration,,"Children laugh and chatter excitedly, while the Crown's Guard in their familiar bronze and vermilion uniform try to maintain order between themselves being quite curious or visibly mistrusting of these hooligans that suddenly have usurped the evening air. The procession continues towards the eastern side, out along the southern edge of this Loch Ward, to the Ustaloch's southern place, towards the new, completely constructed, large, dark blue tent. Lengthy streamers of white and silver flap with the cold winds from the top of the structure. As you guys walk, you watch as the horned tiefling you had approached earlier slowly saunters up to your side, you recognizing these individuals you had spoken with earlier. ",4,neutral,0.8569645,0.022181926,0.0528529,0.048637323,0.011203599,0.8569645,0.0030416944,0.0051180567
1004,MARISHA,Part One,9,Narration,,I go:,4,neutral,0.85415256,0.010463035,0.01026076,0.027262807,0.032313146,0.85415256,0.02049319,0.045054507
1004,MARISHA,Part One,9,Narration,,I go:,4,neutral,0.85415256,0.010463035,0.01026076,0.027262807,0.032313146,0.85415256,0.02049319,0.045054507
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1010,ASHLEY,Part One,9,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1011,SAM,Part One,9,Out of Game,,The hype continues. ,4,neutral,0.9096881,0.020396506,0.014983225,0.0149330655,0.027368763,0.9096881,0.0043115136,0.008318773
1021,MATT,Part One,9,Narration,,"At this point, a voice rings out behind you, you see as the carnival master Gustav glances over your shoulder and goes:",4,neutral,0.60727316,0.034513723,0.19205165,0.09441348,0.010051127,0.60727316,0.0058016717,0.055895258
1025,MATT,Part One,9,Narration,,As he spins around and addresses the whole crowd now and says:,4,neutral,0.8498795,0.017452158,0.028214546,0.007836889,0.012484249,0.8498795,0.00651338,0.077619255
1027,MATT,Part One,9,Narration,,"And the half-elf man bows and tips his large-- it looks almost like a top hat that gets floppy towards the top and flops forward, and he puts it back on top and begins sauntering, continuing the music, but picking up their pace to get ahead of the crowd as they draw you all slowly towards the exterior tent. And that's where we're going to go ahead and take our break. ",4,neutral,0.82005113,0.025030917,0.07250023,0.04394295,0.006999692,0.82005113,0.016265718,0.015209351
1028,MATT,Part One,0,Out of Game,,(yelling) ,1,disgust,0.48735455,0.026457584,0.48735455,0.036094308,0.07571166,0.35297006,0.01598266,0.0054292134
1028,MATT,Part One,0,Out of Game,,(yelling) ,1,disgust,0.48735455,0.026457584,0.48735455,0.036094304,0.075711645,0.35297006,0.015982661,0.0054292125
1028,MATT,Part One,0,Out of Game,,(yelling) ,1,disgust,0.48735455,0.026457584,0.48735455,0.036094308,0.07571166,0.35297006,0.01598266,0.0054292134
1028,MATT,Part One,0,Out of Game,,(yelling) ,1,disgust,0.48735455,0.026457584,0.48735455,0.036094304,0.075711645,0.35297006,0.015982661,0.0054292125
1029,TRAVIS,Part One,0,Out of Game,,Face is on fire. ,0,anger,0.86019033,0.86019033,0.04846578,0.0519667,0.0006828378,0.020375885,0.015042538,0.0032759383
1030,LAURA,Part One,0,Out of Game,,"Am I the only one going, do we really have to give up our weapons? I don't feel okay with this. ",4,neutral,0.31294316,0.0602666,0.19357815,0.25939587,0.011050062,0.31294316,0.15753764,0.005228488
1031,SAM,Part One,0,Out of Game,,"Ashley, I'll do whatever you want, but if you take my weapons I might kill you. ",2,fear,0.7428542,0.20498526,0.01854912,0.7428542,0.0020152132,0.019995952,0.010528518,0.0010717373
1032,ASHLEY,Part One,0,Out of Game,,I'd like to see you try. ,4,neutral,0.59207654,0.07978572,0.08918785,0.11677688,0.0762916,0.59207654,0.041549493,0.0043319277
1033,ASHLEY,Part One,0,Out of Game,,(yelling) ,1,disgust,0.48735455,0.026457584,0.48735455,0.036094308,0.07571166,0.35297006,0.01598266,0.0054292134
1033,ASHLEY,Part One,0,Out of Game,,(yelling) ,1,disgust,0.48735455,0.026457584,0.48735455,0.036094304,0.075711645,0.35297006,0.015982661,0.0054292125
1033,ASHLEY,Part One,0,Out of Game,,(yelling) ,1,disgust,0.48735455,0.026457584,0.48735455,0.036094308,0.07571166,0.35297006,0.01598266,0.0054292134
1033,ASHLEY,Part One,0,Out of Game,,(yelling) ,1,disgust,0.48735455,0.026457584,0.48735455,0.036094304,0.075711645,0.35297006,0.015982661,0.0054292125
1034,MATT,Part One,0,Out of Game,,"All right, so. We'll be back here in a few minutes. We're going to take a quick break. We have our weekly giveaway from our friends at Wyrmwood. We have a white oak complete dice tower system that's a three-piece set. That's going to be given away to one of you there in the chat. The password, if I recall, is 'beginnings'. Yeah. This one. If you're in the Twitch chat, if you want to be part of this, when you're prompted there, go ahead and enter the word 'beginnings' once. If you enter it more than once, you'll get disqualified, so be careful with that. Otherwise, it gets this spamming spree of chaos. So the word is 'beginnings'. When prompted, go ahead and enter that, and we'll come back from the break with the winner of that. Regardless, guys, welcome to the beginning of the new campaign. ",4,neutral,0.9352201,0.019488461,0.014058202,0.01272279,0.0030128295,0.9352201,0.010772165,0.0047254525
1035,MATT,Part One,0,Out of Game,,(yelling) ,1,disgust,0.48735455,0.026457584,0.48735455,0.036094308,0.07571166,0.35297006,0.01598266,0.0054292134
1035,MATT,Part One,0,Out of Game,,(yelling) ,1,disgust,0.48735455,0.026457584,0.48735455,0.036094304,0.075711645,0.35297006,0.015982661,0.0054292125
1035,MATT,Part One,0,Out of Game,,(yelling) ,1,disgust,0.48735455,0.026457584,0.48735455,0.036094308,0.07571166,0.35297006,0.01598266,0.0054292134
1035,MATT,Part One,0,Out of Game,,(yelling) ,1,disgust,0.48735455,0.026457584,0.48735455,0.036094304,0.075711645,0.35297006,0.015982661,0.0054292125
1036,MATT,Part One,0,Out of Game,,We'll see you here in a few minutes. ,4,neutral,0.8385193,0.010536813,0.008442033,0.018019509,0.11290906,0.8385193,0.0053774253,0.0061958637
1037,LIAM,Part One,0,Out of Game,,Magic! ,2,fear,0.3897195,0.12587123,0.015164247,0.3897195,0.09640999,0.30381712,0.011424168,0.057593774
1038,LAURA,Part One,0,Out of Game,,Magic! [break] ,4,neutral,0.43893218,0.09222885,0.021302652,0.3667846,0.024133934,0.43893218,0.016366577,0.04025127
1039,MATT,Part Two,0,Out of Game,,"Welcome back, ladies and gentlemen. Guys! Wow! ",6,surprise,0.7767059,0.031131128,0.016500829,0.022160122,0.105013475,0.045759995,0.0027285416,0.7767059
1040,LIAM,Part Two,0,Out of Game,,Grenade lobbed in by Foster at the last second. ,2,fear,0.63739693,0.22247003,0.06750404,0.63739693,0.0050821225,0.047949083,0.013234537,0.006363206
1041,MATT,Part Two,0,Out of Game,,"I know. Welcome back. So, first and foremost, we have our winner of the white oak complete dice tower from our friends at Wyrmwood. ",4,neutral,0.7065557,0.0114394175,0.011020237,0.008537925,0.245614,0.7065557,0.004225732,0.012607026
1042,MATT,Part Two,0,Out of Game,,"The winner is GTDevoto. Congratulations. Denova will reach out to you and get your contact information. Everyone else, thank you for entering. We'll have more with each future episode of Critical Role, thanks to our friends at Wyrmwood Gaming. Also, as a heads-up for those who aren't familiar and for those who may be, we have a Tuesday aftershow of this called Talks Machina where our friend W. Brian Foster Esq., just mixing up all of his names-- you guys know him, Brian W. ",4,neutral,0.7538423,0.015633348,0.005597905,0.004324181,0.18908492,0.7538423,0.00341112,0.02810624
1043,MATT,Part Two,0,Out of Game,,"Foster, friend of the show, is the host of the show, and he'll be there Tuesday talking about this episode tonight with some of the cast. 7PM Pacific time on Tuesday. So. Anyway. ",4,neutral,0.90507305,0.0143866865,0.0315255,0.011798345,0.018794946,0.90507305,0.011881705,0.006539755
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1044,MATT,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1045,MATT,Part Two,0,Out of Game,,Bringing us back. ,4,neutral,0.61482024,0.015002444,0.0117435735,0.039147668,0.28387547,0.61482024,0.017782569,0.01762808
1046,TRAVIS,Part Two,0,Out of Game,,Bring that ass back. ,0,anger,0.8320811,0.8320811,0.105256744,0.020618485,0.0015418632,0.030517349,0.0079610925,0.0020233693
1047,SAM,Part Two,0,Out of Game,,Five dragons swoop down. ,2,fear,0.426514,0.05954721,0.00955901,0.426514,0.014284914,0.4073204,0.021367868,0.061406545
1048,SAM,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1048,SAM,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1048,SAM,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1048,SAM,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1048,SAM,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1048,SAM,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1048,SAM,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1048,SAM,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1048,SAM,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1048,SAM,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1048,SAM,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1048,SAM,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1048,SAM,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1048,SAM,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1048,SAM,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1048,SAM,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1048,SAM,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1048,SAM,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1048,SAM,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1048,SAM,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1048,SAM,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
1048,SAM,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1048,SAM,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
1048,SAM,Part Two,0,Out of Game,,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
